ID_PROYECTO;Comienzo de obra;Fin de obra;Nombre de obra;DescripciÛn;  Monto Total  ; Sector ;Avance Financiero;Avance Fisico;ID_ENTIDAD_EJECUTORA;Duracion Obra (Dias); Objetivo General;ID_TIPO_PROYECTO;Localidad;Provincia;Etapa
1003109673;2021;2022;CONSTRUCCI”N DE CORDONES CUNETAS Y VEREDAS DE H S EN SANTO DOMINGO;Desde el punto de vista de obra vial: ejecutar la construcciÛn de 545474 metros lineales de cordones cunetas y de 710559 metros cuadrados de veredas de hormigÛn simple de 150 metros de ancho en las calles del casco urbano de Santo Domingo.Continuar dotando a la ciudad de infraestructuras viales como lo son los cordones cunetas y las veredas dado su desarrollo y la importancia comercial que posee.Conformar planificadamente la traza urbana de Santo Domingo.Promover el asentamiento de emprendimientos privados.Dotar de servicios que beneficien el proceso ordenado del crecimiento urbano.Ejecutar estas obras de infraestructuras urbanas que promuevan el desarrollo local.; $ 36.247.643 ; EQUIPAMIENTO URBANO ;90%;0,9999;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Desde el punto de vista de obra vial: ejecutar la construcciÛn de 545474 metros lineales de cordones cunetas y de 710559 metros cuadrados de veredas de hormigÛn simple de 150 metros de ancho en las calles del casco urbano de Santo Domingo.Continuar dotando a la ciudad de infraestructuras viales como lo son los cordones cunetas y las veredas dado su desarrollo y la importancia comercial que posee.Conformar planificadamente la traza urbana de Santo Domingo.Promover el asentamiento de emprendimientos privados.Dotar de servicios que beneficien el proceso ordenado del crecimiento urbano.Ejecutar estas obras de infraestructuras urbanas que promuevan el desarrollo local.;84;PELLEGRINI;Santiago Del Estero;Finalizada
1003109675;2021;2022;EJECUCION DE VEREDAS EN ZONA URBANA  EL SOBERBIO MISIONES;Como objetivo de esta obra es conseguir una conectividad urbana para peatones comunes y principalmente para personas con movilidad reducida personas mayores y discapacitados. que necesiten llegar a distitntos puntos de la ciudad y hoy en dia no lo pueden hacer si no es por la calzada vehicular ya que no cuentan con veredas o las existentes no estan en condiciones.; $ 12.945.816 ; OBRAS VIALES ;39%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;283;Como objetivo de esta obra es conseguir una conectividad urbana para peatones comunes y principalmente para personas con movilidad reducida personas mayores y discapacitados. que necesiten llegar a distitntos puntos de la ciudad y hoy en dia no lo pueden hacer si no es por la calzada vehicular ya que no cuentan con veredas o las existentes no estan en condiciones.;81;GUARANÕ;Misiones;Finalizada
1003105335;2020;2021;PAVIMENTACI”N CON HORMIG”N SIMPLE EN DISTINTAS LOCALIDADES DEL PARTIDO  C”DIGO SIPPE 125630;Se prevÈ la pavimentaciÛn con hormigÛn simple de accesos y egresos a barrios centros de salud centros comerciales centros formativos o educativos entre otros.; $ 100.000.000 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Se prevÈ la pavimentaciÛn con hormigÛn simple de accesos y egresos a barrios centros de salud centros comerciales centros formativos o educativos entre otros.;65;LA MATANZA;Buenos Aires;Finalizada
1003109679;2021;2022;CTI CENTRO INTEGRAL PARA LA MUJER  RIO GRANDE / TIERRA DEL FUEGO;Dicho Centro tiene como objetivo construir una ciudad con equidad igualdad y sin violencia donde estos espacios est·n dirigidos al empoderamiento de la mujer igualdad y asistencia integral para las situaciones de violencia de genero.; $ 27.653.763 ; ARQUITECTURA ;100%;1;DIRECCI”N NACIONAL DE GESTI”N DE OBRAS;225;Dicho Centro tiene como objetivo construir una ciudad con equidad igualdad y sin violencia donde estos espacios est·n dirigidos al empoderamiento de la mujer igualdad y asistencia integral para las situaciones de violencia de genero.;101;RÕO GRANDE;Tierra del Fuego, Ant·rtida e islas del Atl·ntico;Finalizada
1003107823;2021;2021;PAVIMENTACI”N CON HORMIG”N SIMPLE EN DISTINTAS LOCALIDADES DEL PARTIDO  C”DIGO SIPPE 128556;Se prevÈ la pavimentaciÛn con hormigÛn simple de accesos y egresos a barrios centros de salud centros comerciales centros formativos o educativos entre otros.; $ 100.000.000 ; OBRAS VIALES ;70%;69%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;210;Se prevÈ la pavimentaciÛn con hormigÛn simple de accesos y egresos a barrios centros de salud centros comerciales centros formativos o educativos entre otros.;65;LA MATANZA;Buenos Aires;Finalizada
1003109342;2021;2021;PAVIMENTACI”N CON HORMIG”N SIMPLE EN DISTINTAS LOCALIDADES DEL PARTIDO  C”DIGO SIPPE 128557;Se prevÈ la pavimentaciÛn con hormigÛn simple de accesos y egresos a barrios centros de salud centros comerciales centros formativos o educativos entre otros.; $ 100.000.000 ; OBRAS VIALES ;15%;22%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Se prevÈ la pavimentaciÛn con hormigÛn simple de accesos y egresos a barrios centros de salud centros comerciales centros formativos o educativos entre otros.;65;LA MATANZA;Buenos Aires;Finalizada
1003110679;2021;2022;EJECUCI”N RED DE GAS BARRIO CHACRAMONTE;"‚Ä¢	Dotar de red de gas y mejorar asÌ la calidad de vida de los habitantes.‚Ä¢	Proveer y ampliar de la red de gas."; $ 16.837.773 ; EQUIPAMIENTO URBANO ;100%;0,8404;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;"‚Ä¢	Dotar de red de gas y mejorar asÌ la calidad de vida de los habitantes.‚Ä¢	Proveer y ampliar de la red de gas.";72;GENERAL ROCA;RÌo Negro;Finalizada
1003110680;2021;2022;EJECUCI”N RED DE GAS AEROCLUB;"‚Ä¢	Dotar de red de gas y mejorar asÌ la calidad de vida de los habitantes.‚Ä¢	ProvisiÛn y ampliaciÛn de la red de gas."; $ 15.375.369 ; EQUIPAMIENTO URBANO ;100%;0,9425;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;240;"‚Ä¢	Dotar de red de gas y mejorar asÌ la calidad de vida de los habitantes.‚Ä¢	ProvisiÛn y ampliaciÛn de la red de gas.";72;GENERAL ROCA;RÌo Negro;Finalizada
1003105302;2021;2021;OBRAS VIALES  MORON;El proyecto contempla la ejecuciÛn de un aproximado de 1.651metros lineales (15 calles) o alrededor de 12.119 m2 de cuadras de pavimento de hormigon.; $ 99.998.549 ; OBRAS VIALES ;90%;80%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;270;El proyecto contempla la ejecuciÛn de un aproximado de 1.651metros lineales (15 calles) o alrededor de 12.119 m2 de cuadras de pavimento de hormigon.;65;MOR”N;Buenos Aires;Finalizada
1003111688;2021;2021;ASFALTO AVENIDA FRAY LUIS BELTR√ÅN;Generar puesto de trabajo localActivar la economÌa localEmbellecer y poner en valor uno de los ingresos a Ingeniero JacobacciMejorar la transitablilidad  con cualquier condiciÛn clim·tica; $ 36.962.486 ; OBRAS VIALES ;100%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Generar puesto de trabajo localActivar la economÌa localEmbellecer y poner en valor uno de los ingresos a Ingeniero JacobacciMejorar la transitablilidad  con cualquier condiciÛn clim·tica;65;25 DE MAYO;RÌo Negro;Otra
1003111689;2021;2021;CONSTRUCCI”N DE CORD”N CUNETA Y BADENES  EN BARRIO 60 VIVIENDAS ‚Äì VILLA LAS LOMAS NORTE;CONSTRUCCI”N DE CORD”N CUNETA Y BADENES EN EL BARRIO 60 VIVIENDAS ‚Äì VILLA LAS LOMAS NORTE La Municipalidad de ConcepciÛn del Uruguay ha elaborado un proyecto relacionado a la construcciÛn de cordones cuneta y badenes en el Barrio 60 viviendas ‚Äì Villa las Lomas Norte. Las mismas ser·n ejecutadas sobre un reciente barrio inaugurado de viviendas sociales en el sector oeste de la ciudad beneficiando directamente a 60 familias. Ante la necesidad de resolver los recurrentes anegamientos de calles se plantea la ejecuciÛn de cordones cuneta de hormigÛn armado H21 de 80 centÌmetros de ancho y una altura de cordÛn de 15 centÌmetros. La base de suelo calc·reo donde estar·n asentados los cordones y badenes ser· ejecutada con broza compactada con un espesor de 15 centÌmetros. Se ejecutar·n 1.100 metros lineales de cordÛn cuneta y 4 badenes completos.; $ 4.637.845 ; OBRAS VIALES ;100%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;120;CONSTRUCCI”N DE CORD”N CUNETA Y BADENES EN EL BARRIO 60 VIVIENDAS ‚Äì VILLA LAS LOMAS NORTE La Municipalidad de ConcepciÛn del Uruguay ha elaborado un proyecto relacionado a la construcciÛn de cordones cuneta y badenes en el Barrio 60 viviendas ‚Äì Villa las Lomas Norte. Las mismas ser·n ejecutadas sobre un reciente barrio inaugurado de viviendas sociales en el sector oeste de la ciudad beneficiando directamente a 60 familias. Ante la necesidad de resolver los recurrentes anegamientos de calles se plantea la ejecuciÛn de cordones cuneta de hormigÛn armado H21 de 80 centÌmetros de ancho y una altura de cordÛn de 15 centÌmetros. La base de suelo calc·reo donde estar·n asentados los cordones y badenes ser· ejecutada con broza compactada con un espesor de 15 centÌmetros. Se ejecutar·n 1.100 metros lineales de cordÛn cuneta y 4 badenes completos.;110;URUGUAY;Entre RÌos;Finalizada
1003111690;2021;2022;CONSTRUCCI”N DE CORDONES CUNETAS Y VEREDAS PUBLICAS;PERMITIR√ÅN EL LIBRE ESCURRIMIENTO DE LAS AGUAS Y UNA MEJOR CIRCULACI”N DE LA PERSONAS.; $ 7.381.143 ; OBRAS VIALES ;30%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;240;PERMITIR√ÅN EL LIBRE ESCURRIMIENTO DE LAS AGUAS Y UNA MEJOR CIRCULACI”N DE LA PERSONAS.;110;VILLAGUAY;Entre RÌos;Finalizada
1003114517;2021;2021;PAVIMENTACI”N CALLE DEL CABALLITO BLANCO ENTRE SAN FRANCISCO Y NAZARRE;Generar un nuevo conector con condiciones aptas de seguridad y transitabilidad vial para transito liviano entre las localidades de BelÈn de Escobar y Matheu conformando una alternativa a la Ruta 25 descomprimiendo la misma y favoreciendo el flujo vehicular.; $ 99.795.043 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;120;Generar un nuevo conector con condiciones aptas de seguridad y transitabilidad vial para transito liviano entre las localidades de BelÈn de Escobar y Matheu conformando una alternativa a la Ruta 25 descomprimiendo la misma y favoreciendo el flujo vehicular.;65;ESCOBAR;Buenos Aires;Finalizada
1003111697;2021;2022;MEJORAMIENTO INTEGRAL BARRIO LAS FLORES ESTE;El objetivo del proyecto es mejorar la calidad de vida y la calidad de los servicios b·sicos municipales a travÈs del suministro de infraestructura de pavimentos y drenaje de una manera equitativa.La concreciÛn del proyecto permitirÌa el saneamiento ambiental de las ·reas descriptas a travÈs de la eliminaciÛn de zanjas en gran parte contaminadas. Asimismo se mejorar· el nivel de servicio y la capacidad de las calzadas existentes como tambiÈn la seguridad vehicular y peatonal.Desde el punto de vista hidr·ulico el objetivo principal del proyecto consiste en encauzar los escurrimientos por cordÛn cuneta del sector mediante su intercepciÛn a travÈs de sumideros para su conducciÛn hasta distintas caÒerÌas existentes o proyectadas.; $ 70.930.360 ; OBRAS VIALES ;100%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;El objetivo del proyecto es mejorar la calidad de vida y la calidad de los servicios b·sicos municipales a travÈs del suministro de infraestructura de pavimentos y drenaje de una manera equitativa.La concreciÛn del proyecto permitirÌa el saneamiento ambiental de las ·reas descriptas a travÈs de la eliminaciÛn de zanjas en gran parte contaminadas. Asimismo se mejorar· el nivel de servicio y la capacidad de las calzadas existentes como tambiÈn la seguridad vehicular y peatonal.Desde el punto de vista hidr·ulico el objetivo principal del proyecto consiste en encauzar los escurrimientos por cordÛn cuneta del sector mediante su intercepciÛn a travÈs de sumideros para su conducciÛn hasta distintas caÒerÌas existentes o proyectadas.;70;ROSARIO;Santa Fe;Finalizada
1003105379;2021;2021;PAVIMENTO URBANO Y OBRAS COMPLEMENTARIAS AD IT005/2020;Dotar de accebilidad a los Barrios de Udaondo Ituzaingo Norte y Sur a traves de nuevos pavimentos que completen la traza existente proporcionando mayor seguridad y accesibilidad a los servicios de salud y proteccion.; $ 99.668.162 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;210;Dotar de accebilidad a los Barrios de Udaondo Ituzaingo Norte y Sur a traves de nuevos pavimentos que completen la traza existente proporcionando mayor seguridad y accesibilidad a los servicios de salud y proteccion.;65;ITUZAING”;Buenos Aires;Otra
1003111704;2022;2022;URBANIZACI”N BARRIO MONTES DE OCA CIUDAD;Las premisas b·sicas del proyecto han sido la urbanizaciÛn del barrio con el objetivo de mejorar las condiciones de vida de las personas que viven en el mismo.; $ 17.956.129 ; OBRAS VIALES ;95%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Las premisas b·sicas del proyecto han sido la urbanizaciÛn del barrio con el objetivo de mejorar las condiciones de vida de las personas que viven en el mismo.;110;GENERAL ALVEAR;Mendoza;Finalizada
1003111707;2021;2022;CORD”N CUNETA Y VEREDA EN CALLES PRINCIPALES;Dotar de servicios que beneficien el proceso ordenado del crecimiento urbano.   Ejecutar obras de infraestructuras urbanas que promuevan el desarrollo local.; $ 13.279.982 ; EQUIPAMIENTO URBANO ;71%;0,9651;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;150;Dotar de servicios que beneficien el proceso ordenado del crecimiento urbano.   Ejecutar obras de infraestructuras urbanas que promuevan el desarrollo local.;84;ANTA;Salta;Finalizada
1003111710;2021;2021;MEJORAMIENTO URBANO  CALLE CANAL EJERCITO DE LOS ANDES;Resolver el anegamiento por agua de lluvia de la calle Ejercito de los Andes en el tramo que va de Oeste a Este entre calles Ana Urquiza de Victorica y Lacava. Tendr· un impacto importante en el saneamiento de la cuenca alta del Arroyo ‚ÄúLas Animas‚Äù. Dar· mayor fluidez a esa zona permitiendo sumar otra alternativa al tr·nsito hacia el oeste de la ciudad.; $ 14.402.999 ; OBRAS VIALES ;100%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;120;Resolver el anegamiento por agua de lluvia de la calle Ejercito de los Andes en el tramo que va de Oeste a Este entre calles Ana Urquiza de Victorica y Lacava. Tendr· un impacto importante en el saneamiento de la cuenca alta del Arroyo ‚ÄúLas Animas‚Äù. Dar· mayor fluidez a esa zona permitiendo sumar otra alternativa al tr·nsito hacia el oeste de la ciudad.;110;URUGUAY;Entre RÌos;Finalizada
1003111711;2021;2021;CONSTRUCCI”N DE 800 MTS. CORD”N CUNETA;* El objetivo general de la propuesta es la construcciÛn de 800 m lineales de CordÛn Cuneta sobre la calle Los Pinos y Los Radales de esta localidad.* El objetivo del proyecto es el mejoramiento de las vÌas de circulaciÛn vehicular y peatonal de la localidad lograr una mejor y m·s fluida circulaciÛn de los mismos* El impacto generado de estos trabajos se ver· reflejado principalmente en Èpocas de lluvia y en invierno logrando un mejor escurrimiento de las aguas.; $ 4.589.470 ; EQUIPAMIENTO URBANO ;100%;0,1667;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;90;* El objetivo general de la propuesta es la construcciÛn de 800 m lineales de CordÛn Cuneta sobre la calle Los Pinos y Los Radales de esta localidad.* El objetivo del proyecto es el mejoramiento de las vÌas de circulaciÛn vehicular y peatonal de la localidad lograr una mejor y m·s fluida circulaciÛn de los mismos* El impacto generado de estos trabajos se ver· reflejado principalmente en Èpocas de lluvia y en invierno logrando un mejor escurrimiento de las aguas.;84;FUTALEUF⁄;Chubut;Finalizada
1003111712;2021;2021;CONSTRUCCI”N DE VEREDAS EN CALLE MITRE DE LA LOCALIDAD DE GENERAL LAGOS;Completar el circuito peatonal que recorre todo el perÌmetro del Parque Central de la localidad (predio del ferrocarril) donde se desarrolla la mayor parte del esparcimiento y la recreaciÛn urbana.Y ademas completar el entubamiento del canal de desag¸e pluvial que asegura el correcto escurrimiento de las aguas provenientes de las precipitaciones y alivia el sector urbano.; $ 7.310.794 ; ARQUITECTURA ;78%;0,2844;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;150;Completar el circuito peatonal que recorre todo el perÌmetro del Parque Central de la localidad (predio del ferrocarril) donde se desarrolla la mayor parte del esparcimiento y la recreaciÛn urbana.Y ademas completar el entubamiento del canal de desag¸e pluvial que asegura el correcto escurrimiento de las aguas provenientes de las precipitaciones y alivia el sector urbano.;68;ROSARIO;Santa Fe;Finalizada
1003111713;2021;2022;CONSTRUCCI”N DE CORD”N CUNETA EN PLANTA URBANA;COMISION DE FOMENTO ‚ÄúPASO AGUERRE‚Äù PROYECTO: ‚ÄúCONSTRUCCION DE CORDON CUNETA EN PLANTA URBANA‚Äù LOCALIZACION: PLANTA URBANA MEMORIA DESCRIPTIVA El principal objetivo de este Proyecto es el ordenamiento urbano de la Localidad ya que la misma carece de cordÛn cuneta en varios sectores de la ciudad y no est·n materializados los lÌmites entre los espacios destinados a la circulaciÛn vehicular (calles avenidas) y los espacios para la circulaciÛn peatonal (veredas). La construcciÛn del cordÛn cuneta nos dar· el sentido de escurrimiento de las aguas pluviales como asÌ tambiÈn tendrÌamos los elementos de confinamiento para una futura construcciÛn de pavimento articulado rÌgido o asfalto. Otro de los beneficios serÌa que contarÌamos con los niveles para las futuras construcciones ya que en la actualidad son inexistentes. Con respecto al tiempo estimado para la ejecuciÛn de este proyecto que contempla 882.10 ml de cordÛn cuneta y se prevee un plazo de construcciÛn de cuatro (4) meses. El m; $ 5.219.930 ; EQUIPAMIENTO URBANO ;100%;1;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;210;COMISION DE FOMENTO ‚ÄúPASO AGUERRE‚Äù PROYECTO: ‚ÄúCONSTRUCCION DE CORDON CUNETA EN PLANTA URBANA‚Äù LOCALIZACION: PLANTA URBANA MEMORIA DESCRIPTIVA El principal objetivo de este Proyecto es el ordenamiento urbano de la Localidad ya que la misma carece de cordÛn cuneta en varios sectores de la ciudad y no est·n materializados los lÌmites entre los espacios destinados a la circulaciÛn vehicular (calles avenidas) y los espacios para la circulaciÛn peatonal (veredas). La construcciÛn del cordÛn cuneta nos dar· el sentido de escurrimiento de las aguas pluviales como asÌ tambiÈn tendrÌamos los elementos de confinamiento para una futura construcciÛn de pavimento articulado rÌgido o asfalto. Otro de los beneficios serÌa que contarÌamos con los niveles para las futuras construcciones ya que en la actualidad son inexistentes. Con respecto al tiempo estimado para la ejecuciÛn de este proyecto que contempla 882.10 ml de cordÛn cuneta y se prevee un plazo de construcciÛn de cuatro (4) meses. El m;84;PIC⁄N LEUF⁄;NeuquÈn;Finalizada
